"STATISTIC","AREA","DATA_VALUE","DAY","MONTH","YEAR","INDICATOR_NAME","INDICATOR_UNITS"
"mean","stock_area",2.09571772257438,4,9,1997,"chlor_a","m^-3"
"mean","stock_area",3.10416544175094,1,10,1997,"chlor_a","m^-3"
"mean","stock_area",1.80896925903806,1,11,1997,"chlor_a","m^-3"
"mean","stock_area",1.57105981130168,1,12,1997,"chlor_a","m^-3"
"mean","stock_area",0.957847193897692,1,1,1998,"chlor_a","m^-3"
"mean","stock_area",1.47322904955263,1,2,1998,"chlor_a","m^-3"
"mean","stock_area",2.05431398065228,1,3,1998,"chlor_a","m^-3"
"mean","stock_area",3.28869497498012,1,4,1998,"chlor_a","m^-3"
"mean","stock_area",2.6198629496097,1,5,1998,"chlor_a","m^-3"
"mean","stock_area",2.03922043576459,1,6,1998,"chlor_a","m^-3"
"mean","stock_area",3.41933557929115,1,7,1998,"chlor_a","m^-3"
"mean","stock_area",3.35594450755979,1,8,1998,"chlor_a","m^-3"
"mean","stock_area",4.40117960099046,1,9,1998,"chlor_a","m^-3"
"mean","stock_area",4.59251691830344,1,10,1998,"chlor_a","m^-3"
"mean","stock_area",1.7984748333118,1,11,1998,"chlor_a","m^-3"
"mean","stock_area",2.50794399564252,1,12,1998,"chlor_a","m^-3"
"mean","stock_area",1.47758283942833,1,1,1999,"chlor_a","m^-3"
"mean","stock_area",1.9387689469379,1,2,1999,"chlor_a","m^-3"
"mean","stock_area",2.80948098301016,1,3,1999,"chlor_a","m^-3"
"mean","stock_area",4.89320771663421,1,4,1999,"chlor_a","m^-3"
"mean","stock_area",3.77022134444759,1,5,1999,"chlor_a","m^-3"
"mean","stock_area",2.84932565343768,1,6,1999,"chlor_a","m^-3"
"mean","stock_area",3.5541178428193,1,7,1999,"chlor_a","m^-3"
"mean","stock_area",4.0223325715179,1,8,1999,"chlor_a","m^-3"
"mean","stock_area",4.77854710960984,1,9,1999,"chlor_a","m^-3"
"mean","stock_area",5.33914417158759,1,10,1999,"chlor_a","m^-3"
"mean","stock_area",2.62596575273272,1,11,1999,"chlor_a","m^-3"
"mean","stock_area",1.86510987536437,1,12,1999,"chlor_a","m^-3"
"mean","stock_area",1.06836828950107,2,1,2000,"chlor_a","m^-3"
"mean","stock_area",1.51754560994369,1,2,2000,"chlor_a","m^-3"
"mean","stock_area",2.65169078716712,1,3,2000,"chlor_a","m^-3"
"mean","stock_area",3.12884899309012,1,4,2000,"chlor_a","m^-3"
"mean","stock_area",2.96249054703217,1,5,2000,"chlor_a","m^-3"
"mean","stock_area",2.85319393591978,1,6,2000,"chlor_a","m^-3"
"mean","stock_area",3.47613136140608,1,7,2000,"chlor_a","m^-3"
"mean","stock_area",3.62676174998822,1,8,2000,"chlor_a","m^-3"
"mean","stock_area",4.65939336105735,1,9,2000,"chlor_a","m^-3"
"mean","stock_area",4.99493249607002,1,10,2000,"chlor_a","m^-3"
"mean","stock_area",1.2123898555396,1,11,2000,"chlor_a","m^-3"
"mean","stock_area",1.44179877045574,1,12,2000,"chlor_a","m^-3"
"mean","stock_area",1.07352450261739,1,1,2001,"chlor_a","m^-3"
"mean","stock_area",1.69253377463617,1,2,2001,"chlor_a","m^-3"
"mean","stock_area",2.14865278039147,1,3,2001,"chlor_a","m^-3"
"mean","stock_area",2.37303355056828,1,4,2001,"chlor_a","m^-3"
"mean","stock_area",3.11320410597029,1,5,2001,"chlor_a","m^-3"
"mean","stock_area",3.27059269066012,1,6,2001,"chlor_a","m^-3"
"mean","stock_area",3.83490623628559,1,7,2001,"chlor_a","m^-3"
"mean","stock_area",2.73289290890016,1,8,2001,"chlor_a","m^-3"
"mean","stock_area",4.27355108088897,1,9,2001,"chlor_a","m^-3"
"mean","stock_area",5.27978139578396,1,10,2001,"chlor_a","m^-3"
"mean","stock_area",2.44391007459766,1,11,2001,"chlor_a","m^-3"
"mean","stock_area",2.16798660517417,1,12,2001,"chlor_a","m^-3"
"mean","stock_area",1.3882746076446,1,1,2002,"chlor_a","m^-3"
"mean","stock_area",1.68876433536846,1,2,2002,"chlor_a","m^-3"
"mean","stock_area",2.03252598327377,1,3,2002,"chlor_a","m^-3"
"mean","stock_area",3.59772529290807,1,4,2002,"chlor_a","m^-3"
"mean","stock_area",5.05211047971774,1,5,2002,"chlor_a","m^-3"
"mean","stock_area",3.24485321760382,1,6,2002,"chlor_a","m^-3"
"mean","stock_area",3.89836520991046,1,7,2002,"chlor_a","m^-3"
"mean","stock_area",4.25407038881258,1,8,2002,"chlor_a","m^-3"
"mean","stock_area",5.48969115890155,1,9,2002,"chlor_a","m^-3"
"mean","stock_area",4.88895224176122,1,10,2002,"chlor_a","m^-3"
"mean","stock_area",1.8052247736247,1,11,2002,"chlor_a","m^-3"
"mean","stock_area",2.13213016419897,1,12,2002,"chlor_a","m^-3"
"mean","stock_area",1.23410904192319,1,1,2003,"chlor_a","m^-3"
"mean","stock_area",1.71773597046961,1,2,2003,"chlor_a","m^-3"
"mean","stock_area",2.90990644510754,1,3,2003,"chlor_a","m^-3"
"mean","stock_area",5.39570214657098,1,4,2003,"chlor_a","m^-3"
"mean","stock_area",3.12353228742261,1,5,2003,"chlor_a","m^-3"
"mean","stock_area",2.86115913138849,1,6,2003,"chlor_a","m^-3"
"mean","stock_area",3.20554409205287,1,7,2003,"chlor_a","m^-3"
"mean","stock_area",3.91680413319965,1,8,2003,"chlor_a","m^-3"
"mean","stock_area",4.75529310269247,1,9,2003,"chlor_a","m^-3"
"mean","stock_area",4.21483565231108,1,10,2003,"chlor_a","m^-3"
"mean","stock_area",2.51990651338298,1,11,2003,"chlor_a","m^-3"
"mean","stock_area",2.6204885426388,1,12,2003,"chlor_a","m^-3"
"mean","stock_area",1.52479448196431,1,1,2004,"chlor_a","m^-3"
"mean","stock_area",2.95463614668482,1,2,2004,"chlor_a","m^-3"
"mean","stock_area",2.78936441585449,1,3,2004,"chlor_a","m^-3"
"mean","stock_area",5.08791828614027,1,4,2004,"chlor_a","m^-3"
"mean","stock_area",4.01177481085425,1,5,2004,"chlor_a","m^-3"
"mean","stock_area",3.43166084912222,1,6,2004,"chlor_a","m^-3"
"mean","stock_area",2.09514328633607,1,7,2004,"chlor_a","m^-3"
"mean","stock_area",4.26397759233037,1,8,2004,"chlor_a","m^-3"
"mean","stock_area",5.31291923570721,1,9,2004,"chlor_a","m^-3"
"mean","stock_area",3.89161050139356,1,10,2004,"chlor_a","m^-3"
"mean","stock_area",3.22488963515945,1,11,2004,"chlor_a","m^-3"
"mean","stock_area",2.13718325020452,1,12,2004,"chlor_a","m^-3"
"mean","stock_area",1.38765830852812,1,1,2005,"chlor_a","m^-3"
"mean","stock_area",2.21731423183232,1,2,2005,"chlor_a","m^-3"
"mean","stock_area",3.74749937867433,1,3,2005,"chlor_a","m^-3"
"mean","stock_area",5.76242161815103,1,4,2005,"chlor_a","m^-3"
"mean","stock_area",2.79034501386629,1,5,2005,"chlor_a","m^-3"
"mean","stock_area",3.00511751170757,1,6,2005,"chlor_a","m^-3"
"mean","stock_area",4.05048969811726,1,7,2005,"chlor_a","m^-3"
"mean","stock_area",4.36858361787634,1,8,2005,"chlor_a","m^-3"
"mean","stock_area",6.24215755361992,1,9,2005,"chlor_a","m^-3"
"mean","stock_area",3.57553368522634,1,10,2005,"chlor_a","m^-3"
"mean","stock_area",3.81217186908107,1,11,2005,"chlor_a","m^-3"
"mean","stock_area",2.06723508180881,1,12,2005,"chlor_a","m^-3"
